Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,PolarityPAScore,Prob_Pos,NB_Sent,Score,wc
rep,3,57,34,TRUMP,"No, not a comic book, and it's not a very nicely asked question the way you say that.",-0.17788461538461536,0.7733437119671449,pos,2,0
rep,3,58,34,TRUMP,"Larry Kudlow is an example, who I have a lot of respect for, who loves my tax plan. We're reducing taxes to 15 percent. We're bringing corporate taxes down, bringing money back in, corporate inversions. We have $2.5 trillion outside of the United States which we want to bring back in.",0.0,0.5753047314573355,pos,2,0
rep,3,59,34,TRUMP,"As far as the wall is concerned, we're going to build a wall. We're going to create a border. We're going to let people in, but they're going to come in legally. They're going to come in legally. And it's something that can be done, and I get questioned about that. They built the great wall of China. That's 13,000 miles. Here, we actually need 1,000 because we have natural barriers. So we need 1,000.",0.0,0.3817504594126902,neg,2,0
rep,3,60,35,TRUMP,"We can do a wall. We're going to have a big, fat beautiful door right in the middle of the wall. We're going to have people come in, but they're coming in legally. And Mexico's going to pay for the wall because Mexico -- I love the Mexican people; I respect the Mexican leaders -- but the leaders are much sharper, smarter and more cunning than our leaders.",0.2,0.9653000714180348,pos,2,0
rep,3,61,35,TRUMP,"And just to finish, people say, how will you get Mexico to pay? A politician other than the people in the states -- I don't want to -- a politician cannot get them to pay. I can. We lose, we have a trade imbalance...",-0.125,0.7728370700385288,pos,2,0
rep,3,62,35,TRUMP,"Excuse me, John.",-0.05,0.3173474474386416,neg,2,0
rep,3,63,35,TRUMP,... of $50 billion...,0.0,0.5357142857142856,pos,2,0
rep,3,64,36,HARWOOD,We're at the 60 seconds.,0.0,0.3361606201017355,neg,2,0
rep,3,65,37,TRUMP,... believe me the world is peanuts by comparison.,0.0,0.8783422038404226,pos,2,0
rep,3,66,38,HARWOOD,"We're at 60 seconds, but I gotta ask you, you talked about your tax plan. You say that it would not increase the deficit because you cut taxes $10 trillion in the economy would take off like...",0.0,0.5688133188803705,pos,2,0
rep,3,67,38,HARWOOD,(CROSSTALK),0.0,0.5,pos,2,0
rep,3,68,39,HARWOOD,"Hold on, hold on. The economy would take off like a rocket ship.",0.0,0.2450470254760992,neg,2,0
rep,3,69,40,TRUMP,Right. Dynamically.,0.0,0.5,pos,2,0
rep,3,70,41,HARWOOD,I talked to economic advisers who have served presidents of both parties. They said that you have as chance of cutting taxes that much without increasing the deficit as you would of flying away from that podium by flapping your arms.,-0.2,0.9316130998971176,pos,2,0
rep,3,71,42,TRUMP,"Then you have to get rid of Larry Kudlow, who sits on your panel, who's a great guy, who came out the other day and said, I love Trump's tax plan.",0.39166666666666666,0.5125089648983886,pos,2,0
rep,3,72,42,TRUMP,(CROSSTALK),0.0,0.5,pos,2,0
rep,3,73,43,HARWOOD,"The Tax Foundation says -- has looked at all of our plans and -- and his creates, even with the dynamic effect, $8 trillion dollar deficit... QUICK: Gentlemen -- we'll -- we'll get back to this -- just a minute -- just a minute we're gonna continue this.",0.1111111111111111,0.7039983627109414,pos,2,0
rep,3,74,43,HARWOOD,I wanna talk taxes...,0.0,0.7823466380926865,pos,2,0
rep,3,75,44,QUINTANILLA,Hold it. We'll cut it back to you in just a minute. Becky's moving on.,0.0,0.2705601433984543,neg,2,0
rep,3,76,45,QUICK,"Dr. Carson, let's talk about taxes.",0.0,0.7953387722303997,pos,2,0
rep,3,77,45,QUICK,"You have a flat tax plan of 10 percent flat taxes, and -- I've looked at it -- and this is something that is very appealing to a lot of voters, but I've had a really tough time trying to make the math work on this.",0.05277777777777777,0.5081038083067566,pos,2,0
rep,3,78,45,QUICK,"If you were to took a 10 percent tax, with the numbers right now in total personal income, you're gonna come in with bring in $1.5 trillion. That is less than half of what we bring in right now. And by the way, it's gonna leave us in a $2 trillion hole.",0.09523809523809523,0.6501414717104512,pos,2,0
rep,3,79,45,QUICK,So what analysis got you to the point where you think this will work?,0.0,0.4799093513939183,neg,2,0
rep,3,80,46,CARSON,"Well, first of all, I didn't say that the rate would be 10 percent. I used the tithing analogy.",0.25,0.4152560455632629,neg,2,0
rep,3,81,47,QUICK,"I -- I understand that, but if you -- if you look at the numbers you probably have to get to 28.",0.0,0.37731340654445,neg,2,0
rep,3,82,48,CARSON,The rate -- the rate -- the rate is gonna be much closer to 15 percent.,0.2,0.7503323539776084,pos,2,0
rep,3,83,49,QUICK,15 percent still leaves you with a $1.1 trillion hole.,0.0,0.4225255968186148,neg,2,0
rep,3,84,50,CARSON,You also have to get rid of all the deductions and all the loopholes. You also have to some strategically cutting in several places.,0.0,0.8046740702477323,pos,2,0
rep,3,85,50,CARSON,"Remember, we have 645 federal agencies and sub-agencies. Anybody who tells me that we need every penny and every one of those is in a fantasy world.",0.0,0.4927920375746535,neg,2,0
rep,3,86,50,CARSON,"So, also, we can stimulate the economy. That's gonna be the real growth engine. Stimulating the economy -- because it's tethered down right now with so many regulations...",0.21005291005291005,0.35716877922142337,neg,2,0
rep,3,87,51,QUICK,You'd have to cut -- you'd have to cut government about 40 percent to make it work with a $1.1 trillion hole.,0.0,0.3625502021031617,neg,2,0
rep,3,88,52,CARSON,That's not true.,-0.175,0.6597026402182276,pos,2,0
rep,3,89,53,QUICK,"That is true, I looked at the numbers.",0.35,0.4252861292389185,neg,2,0
rep,3,90,54,CARSON,"When -- when we put all the facts down, you'll be able to see that it's not true, it works out very well.",0.09236111111111113,0.8462529081295559,pos,2,0
rep,3,91,55,QUICK,"Dr. Carson, thank you.",0.0,0.7545395772430846,pos,2,0
rep,3,92,56,KASICH,"Listen, I want to just comment.",0.0,0.5142820408231186,pos,2,0
rep,3,93,57,HARWOOD,"Governor Kasich, hold it, I'm coming to you right now. The...",0.2857142857142857,0.739223497501405,pos,2,0
rep,3,94,58,KASICH,Well I want to comment on this. This is the fantasy...,0.0,0.4729838023923293,neg,2,0
rep,3,95,59,HARWOOD,"Well, I'm asking you about this.",0.0,0.5119083518419791,pos,2,0
rep,3,96,60,KASICH,This is the fantasy that I talked about in the beginning.,0.0,0.7163473794398758,pos,2,0
rep,3,97,61,HARWOOD,I'm about to ask you about this.,0.0,0.4609530057003892,neg,2,0
rep,3,98,61,HARWOOD,"That is, you had some very strong words to say yesterday about what's happening in your party and what you're hearing from the two gentlemen we've just heard from. Would you repeat it?",0.5633333333333334,0.8350466650302818,pos,2,0
rep,3,99,62,KASICH,I'm the only person on this stage that actually was involved in the chief architect of balancing the Federal Budget.,0.0,0.9089971033519096,pos,2,0
rep,3,100,62,KASICH,"You can't do it with empty promised. You know, these plans would put us trillions and trillions of dollars in debt.",0.0,0.41910985608059215,neg,2,0
rep,3,101,62,KASICH,"I actually have a plan. I'm the only one on this stage that has a plan that would create jobs, cut taxes, balance the budget and can get it done because I'm realistic. You just don't make promises like this.",0.08333333333333333,0.966066288378315,pos,2,0
rep,3,102,62,KASICH,"Why don't we just give a chicken in every pot, while we're, you know, coming up -- coming up with these fantasy tax schemes. We'll just clean it up. Where are you gonna clean it up?",-0.6,0.42281636887791263,neg,2,0
rep,3,103,62,KASICH,"You have to deal with entitlements, you have to be in a position to control discretionary spending. You gotta be creative and imaginative.",0.0,0.6710775752900343,pos,2,0
rep,3,104,62,KASICH,"Now, let me just be clear, John. I went into Ohio where we had an $8 billion hole and now we have a $2 billion surplus. We're up 347,000 jobs.",0.0,0.13048969455820578,neg,2,0
rep,3,105,62,KASICH,"When I was in Washington, I fought to get the budget balanced. I was the architect. It was the first time we did it since man walked on the moon. We cut taxes and we had a $5 trillion projected surplus when I left.",0.0,0.20656417721399808,neg,2,0
rep,3,106,62,KASICH,"That's was hard work. Fiscal discipline, know what you're doing. Creativity.",0.0,0.7425543359868026,pos,2,0
rep,3,107,62,KASICH,"This stuff is fantasy. Just like getting rid of Medicare and Medicaid. Come on, that's just not -- you scare senior citizens with that. It's not responsible.",0.0,0.7655119439859884,pos,2,0
rep,3,108,63,HARWOOD,"Well, let's just get more pointed about it. You said yesterday that you were hearing proposals that were just crazy from your colleagues.",-0.6,0.4652068164054733,neg,2,0
rep,3,109,63,HARWOOD,Who were you talking about?,0.0,0.4493457562365973,neg,2,0
rep,3,110,64,KASICH,"Well, I mean right here. To talk about we're just gonna have a 10 percent tithe and that's how we're gonna fund the government? And we're going to just fix everything with waste, fraud, and abuse? Or that we're just going to be great? Or we're going to ship 10 million Americans -- or 10 million people out of this country, leaving their children here in this country and dividing families?",0.0,0.9435407317740108,pos,2,0
rep,3,111,64,KASICH,"Folks, we've got to wake up. We cannot elect somebody that doesn't know how to do the job. You have got to pick somebody who has experience, somebody that has the know-how, the discipline.",0.0,0.5519739709166641,pos,2,0
rep,3,112,64,KASICH,"And I spent my entire lifetime balancing federal budgets, growing jobs, the same in Ohio. And I will go back to Washington with my plan.",-0.03333333333333333,0.9496387542318124,pos,2,0
rep,3,113,65,QUINTANILLA,"Governor -- Governor. thank you, Governor.",0.0,0.6874999999999996,pos,2,0
rep,3,114,66,KASICH,"And I will have done it within 100 days, and it will pass. And we will be strong again. Thank you.",0.0,0.5625907905567604,pos,2,0
rep,3,115,67,QUINTANILLA,"Mr. Trump, 30 seconds.",0.0,0.23285198555956696,neg,2,0
rep,3,116,68,TRUMP,"First of all, John got lucky with a thing called fracking, OK? He hit oil. He got lucky with fracking. Believe me, that is why Ohio is doing well. Number -- and that is important for you to know.",0.3611111111111111,0.3541903606880909,neg,2,0
rep,3,117,68,TRUMP,"Number two, this was the man that was a managing general partner at Lehman Brothers when it went down the tubes and almost took every one of us with it, including Ben and myself, because I was there and I watched what happened.",-0.052777777777777785,0.903012444144536,pos,2,0
rep,3,118,68,TRUMP,And Lehman Brothers started it all. He was on the board. And he was a managing general partner.,0.05000000000000002,0.5785301131303533,pos,2,0
rep,3,119,68,TRUMP,"And just thirdly, he was so nice. He was such a nice guy. And he said, oh, I'm never going to attack. But then his poll numbers tanked. He has got -- that is why he is on the end.",0.0,0.3905963767306001,neg,2,0
rep,3,120,68,TRUMP,(LAUGHTER) And he got nasty. And he got nasty. So you know what? You can have him.,-1.0,0.3215864440078587,neg,5,0
rep,3,121,68,TRUMP,(CROSSTALK),0.0,0.5,pos,2,0
rep,3,122,69,KASICH,"Let me just -- let me respond. First of all, Ohio does have an energy industry, but we're diversified. We're one of the fastest growing states in the country. We came back from the dead. And you know what? It works very, very well.",0.25,0.6469337400692943,pos,2,0
rep,3,123,69,KASICH,"And secondly, when you talk about me being on the board of Lehman Brothers, I wasn't on the board of Lehman Brothers. I was a banker and I was proud of it. And I traveled the country and learned how people made jobs.",0.0,0.6819940734763951,pos,2,0
