Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,Prob_Pos,NB_Sent
rep,2,455,230,TRUMP,And nobody ever mentions North Korea where you have this maniac sitting there and he actually has nuclear weapons and somebody better start thinking about North Korea and perhaps a couple of other places. But certainly North Korea.,0.06084145530366534,neg
rep,2,456,230,TRUMP,"And Ted and I have spoken. We've - a lot of us have spoken. We're talking about Iran. They are bad actors, bad things are going to happen. But in the meantime, you have somebody right now in North Korea who has got nuclear weapons and who is saying almost every other week, I'm ready to use them. And we don't even mention it.",0.2267610607078933,neg
rep,2,457,231,TAPPER,Governor Bush?,0.8033707865168533,pos
rep,2,458,232,BUSH,"There are 13,000 community-based organizations that provide health services to women, 13,000 in this country. I don't believe that Planned Parenthood should get a penny from the federal government. Those organizations should get funding, just as I increased funding when I was governor of the state.",0.7291425807765336,pos
rep,2,459,232,BUSH,"That's the way you do this is you improve the condition for people. And, Donald, when I was governor, we also increased the opportunities for women.",0.46220655390732046,neg
rep,2,460,232,BUSH,Women's income grew three times faster than the national average when I was governor.,0.8282802565917403,pos
rep,2,461,233,TRUMP,So why didn't you say it? Why didn't you say it?,0.36572942286518134,neg
rep,2,462,234,BUSH,We improved - we improved -,0.5,pos
rep,2,463,235,TRUMP,"I know, but why did you say it? I heard it myself. Why did you say it?",0.3435930998002823,neg
rep,2,464,236,BUSH,- we increased child support - we increased child support with a broken system by 90 percent.,0.45170973986071944,neg
rep,2,465,237,TRUMP,You said you're going to cut funding for women's health. You said it.,0.5215079953595834,pos
rep,2,466,238,BUSH,I have a proven record. I have a proven record.,0.46192446773538615,neg
rep,2,467,239,TRUMP,You said it.,0.4683309270622205,neg
rep,2,468,240,TAPPER,I want to - we're going to get to -,0.44417352176786434,neg
rep,2,469,241,WALKER,"Jake, just one more moment. This is - there's something bigger to this. Now, I - like so many other governors here, I defunded Planned Parenthood four-and-a-half years ago, in a Blue State. But it's bigger than that. We did that in a Blue State, we took the money and put it into women's health, so we did exactly what we're talking about here.",0.5104475537280428,pos
rep,2,470,241,WALKER,"But I think the bigger issue here is we should be able to do this nationally, and this is precisely why so many Republicans are upset with Washington. They see the House and they see the Senate and they say why can't we pass this. Why can't we defund Planned - put it in a spending bill.",0.9558083540246246,pos
rep,2,471,241,WALKER,"Forget about the 60-vote rule, there's no reason - and the Constitution doesn't call for 60 votes. Pass it with 51 votes, put it on the desk of the president -",0.607784453890512,pos
rep,2,472,242,TAPPER,"Thank you, Governor.",0.6927094818728209,pos
rep,2,473,243,WALKER,- and go forward and actually make a point. This is why -,0.3814616527259257,neg
rep,2,474,244,TAPPER,"Thank you, Governor.",0.6927094818728209,pos
rep,2,475,245,WALKER,- people are upset with Washington.,0.7228592386981253,pos
rep,2,476,246,TAPPER,"We're going to - we're going to get to many of these issues. This - we're still in the first block, believe it or not. We're going to get to many of these issues, but before we end this block, Ms. Fiorina, I do want to ask you about this.",0.9486636941274165,pos
rep,2,477,246,TAPPER,"In an interview last week in Rolling Stone magazine, Donald Trump said the following about you. Quote, ""Look at that face. Would anyone vote for that? Can you imagine that, the face of our next president?"" Mr. Trump later said he was talking about your persona, not your appearance. Please feel free to respond what you think about his persona.",0.5595227531825994,pos
rep,2,478,246,TAPPER,(LAUGHTER),0.375,neg
rep,2,479,247,FIORINA,"You know, it's interesting to me, Mr. Trump said that he heard Mr. Bush very clearly and what Mr. Bush said. I think women all over this country heard very clearly what Mr. Trump said.",0.6378327810564421,pos
rep,2,480,247,FIORINA,(APPLAUSE),0.7222222222222221,pos
rep,2,481,248,TRUMP,"I think she's got a beautiful face, and I think she's a beautiful woman.",0.4887520043580545,neg
rep,2,482,249,TAPPER,"All right. On that note, in less than two minutes - we're going to take a very quick break. In less than two minutes, the most contentious issue on the campaign trail. And the candidates on the stage are split over how to handle it. That's coming up next.",0.5470924768985594,pos
rep,2,483,249,TAPPER,Please give some applause to the candidates.,0.494094272474204,neg
rep,2,484,249,TAPPER,(APPLAUSE),0.7222222222222221,pos
rep,2,485,249,TAPPER,(COMMERCIAL BREAK),0.5271654564315359,pos
rep,2,486,250,TAPPER,Welcome to CNN's Republican Presidential Debate. No topic perhaps has been more combustible in this campaign than the issue of immigration.,0.7874601125603914,pos
rep,2,487,250,TAPPER,"Mr. Trump, you have called for deporting every undocumented immigrant, Governor Christie has said, quote, ""There are not enough law enforcement officers - local, county, state and federal combined - to forcibly deport 11 to 12 million people.""",0.9963861137099869,pos
rep,2,488,250,TAPPER,"Tell Governor Christie how much your plan will cost, and how you will get it done.",0.8186665015869845,pos
rep,2,489,251,TRUMP,"Correct. First of all, I want to build a wall, a wall that works. So important, and it's a big part of it.",0.7273105837940954,pos
rep,2,490,251,TRUMP,"Second of all, we have a lot of really bad dudes in this country from outside, and I think Chris knows that, maybe as well as anybody.",0.14426536494766917,neg
rep,2,491,251,TRUMP,"They go, if I get elected, first day they're gone. Gangs all over the place. Chicago, Baltimore, no matter where you look.",0.5351573548664763,pos
rep,2,492,251,TRUMP,"We have a country based on laws. I will make sure that those laws are adhered to. These are illegal immigrants. I don't think you'd even be asking this question if I didn't run because when I ran, and I brought this up, my opening remarks at Trump Tower, I took heat like nobody has taken heat in a long time. And, then they found out with the killing of Katie, from San Francisco, and so many other crimes, they found out that I was right.",0.4580556343395319,neg
rep,2,493,251,TRUMP,"And, most people, many people, apologized to me. I don't think you'd even be talking about illegal immigration if it weren't for me. So, we have a country of laws, they're going to go out, and they'll come back if they deserve to come back. If they've had a bad record, if they've been arrested, if they've been in jail, they're never coming back. We're going to have a country again. Right now, we don't have a country, we don't have a border, and we're going to do something about it, and it can be done with proper management, and it can be done with heart.",0.9408333028084455,pos
rep,2,494,252,TAPPER,"Governor Christie, you and I have talked about this in an interview. You say that his big wall, his plan to deport 11 to 12 million undocumented immigrants, it sounds great, but it's never going to happen.",0.7804432050527698,pos
rep,2,495,252,TAPPER,Tell him why you're skeptical of his plans?,0.7422376420373392,pos
rep,2,496,253,CHRISTIE,"First of, Jake, I don't yield to anybody on how to enforce the law. I'm the only person on this stage who spent seven years as a United States Attorney after September 11th, and I know how to do this.",0.9049163542588609,pos
rep,2,497,253,CHRISTIE,"The fact is though that for 15,000 people a day to be deported every day for two years is an undertaking that almost none of us could accomplish given the current levels of funding, and the current number of law enforcement officers. Here's what we need to do, and I think this is where Donald is absolutely right. What we need to do is to secure our border, and we need to do it with more than just a wall.",0.9413938073703204,pos
rep,2,498,253,CHRISTIE,"We need to use electronics, we need to use drones, we need to use FBI, DEA, and ATF, and yes, we need to take the fingerprint of every person who comes into this country on a visa, and when they overstay their visa, we need to tap them on the shoulder, and say, ""You have overstayed your welcome, you're taking advantage of the American people. It's time for you to go.""",0.5177131991599925,pos
rep,2,499,253,CHRISTIE,"If we had that kind of system in place, we wouldn't have the 11 million people we have now.",0.6554711196671219,pos
rep,2,500,254,TAPPER,"Thank you, Governor Christie...",0.8022796762752824,pos
rep,2,501,255,TRUMP,"...By the way, I agree with - with what Chris is saying, but, I will say this. Illegal immigration is costing us more than $200 billion dollars a year just to maintain what we have.",0.8584150505023355,pos
rep,2,502,256,TAPPER,"I want to bring in Dr. Carson because he too has been skeptical of your plan to immediately deport 11 to 12 million illegal immigrants. He said, quote, ""People who say that have no idea what this entails.""",0.9575484155324397,pos
rep,2,503,256,TAPPER,"Why do you say that, Dr. Carson?",0.6666277845302379,pos
rep,2,504,257,CARSON,"Well, first of all, I recognize that we have an incredible illegal immigration problem. I was down in Arizona a few weeks ago at the border. I mean, the fences that were there were not manned, and those are the kind of fences when I was a kid that would barely slow us down. So, I don't see any purpose in having that.",0.4210720556501488,neg
rep,2,505,257,CARSON,"Now, what we need to do is look at something that actually works. Yuma County, Arizona. They stop 97 percent of the illegal immigrants through there. They put in a double fence with a road so that there was quick access by the enforcement people.",0.5544968734653541,pos
