SentenceNo,SequenceNo,Speaker,Text
639,327,TAPPER,"Thank you, Ms. Fiorina. Mr. Trump, I want to give you the chance to respond..."
640,328,TRUMP,"I agree 100 percent, by the way, with Carly on the fact that the Democrats do not want to solve this problem, for the obvious reasons, but they do not."
641,328,TRUMP,"But I believe that a reading of the 14th Amendment allows you to have an interpretation where this is not legal and where it can't be done. I've seen both sides, but some of the greatest scholars agree with me, without having to go through Congress."
642,328,TRUMP,"If you do go through Congress, you can absolutely solve the problem. "
643,329,TAPPER,"Thank you, Mr. Trump. Senator Paul..."
644,330,FIORINA,"But you - you would stipulate, Mr. Trump, but not everyone agrees with you."
645,331,TRUMP,"That's true, sure."
646,332,FIORINA,OK.
647,333,TAPPER,"Senator Paul, I want to bring you in. Where - where do you stand on the issue of birthright citizenship?"
648,334,PAUL,"Well, I hate to say it, but Donald Trump has a bit of a point here."
649,334,PAUL,"The case that was decided around 1900 was, people had a green card, were here legally, and they said that their children were citizens. There's never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens."
650,334,PAUL,"So it hasn't really been completely adjudicated. The 14th Amendment says that ""those who are here and under the jurisdiction."" The original author of the - of the 14th Amendment said on the Senate floor that this was applying to slaves, and did not specifically apply to others."
651,335,TAPPER,"All right. Senator Paul, thank you so much. Let's turn to a new topic. We've received a lot of questions on social media about the economy and about jobs. We have two CEOs on stage right now."
652,335,TAPPER,"Ms. Fiorina, you were CEO of Hewlett Packard. Donald Trump says you, quote, ""ran HP into the ground,"" you laid off tens of thousands of people, you got viciously fired."
653,335,TAPPER,"For voters looking to somebody with private-sector experience to create American jobs, why should they pick you and not Donald Trump?"
654,336,FIORINA,"I led Hewlett Packard through a very difficult time, the worst technology recession in 25 years. The NASDAQ stock index fell 80 percent. It took 15 years for the stock index to recover. We had very strong competitors who literally went out of business and lost all of their jobs in the process."
655,336,FIORINA,"Despite those difficult times, we doubled the size of the company, we quadrupled its topline growth rate, we quadrupled its cash flow, we tripled its rate of innovation."
656,336,FIORINA,"Yes, we had to make tough choices, and in doing so, we saved 80,000 jobs, went on to grow to 160,000 jobs. And now Hewlett Packard is almost 300,000 jobs. We went from lagging behind to leading in every product category and every market segment."
657,336,FIORINA,"We must lead in this nation again, and some tough calls are going to be required. But as for the firing, I have been very honest about this from the day it happened. When you challenge the status quo, you make enemies. I made a few. Steve Jobs told me that when he called me the day I was fired to say, hey, been there, done that twice."
658,336,FIORINA,"It's also true that the man that led my firing, Tom Perkins, just took -"
659,337,TAPPER,"Thank you, Ms. Fiorina."
660,338,FIORINA,"- out a full-page ad in the New York Times to say he was wrong, I was right. I was a terrific CEO, the board was dysfunctional. And he thinks I will make a magnificent president of the United States."
661,338,FIORINA,(APPLAUSE)
662,339,TAPPER,"Thank you, Ms. Fiorina. TRUMP: Well -"
663,340,TAPPER,"Mr. Trump - Mr. Trump, why would you be better at creating jobs than Carly Fiorina?"
664,341,TRUMP,"- let me - well, let me just explain. The head of the Yale Business School, Jeffrey Sonnenfeld, wrote a paper recently, one of the worst tenures for a CEO that he has ever seen, ranked one of the top 20 in the history of business. The company is a disaster and continues to be a disaster. They still haven't recovered. In fact, today, on the front page of the Wall Street Journal, they fired another 25 or 30,000 people saying we still haven't recovered from the catastrophe."
665,341,TRUMP,"When Carly says the revenues went up, that's because she bought Compaq, it was a terrible deal, and it really led to the destruction of the company."
666,341,TRUMP,Now one other company before that was Lucent. Carly was at Lucent before that. And Lucent turned out to be a catastrophe also. So I only say this. She can't run any of my companies. That I can tell you.
667,342,TAPPER,"Ms. Fiorina, I want to give you a chance to respond."
668,343,FIORINA,"You know, Jeffrey Sonnenfeld is a well-known Clintonite and honestly had it out for me from the moment that I arrived at Hewlett Packard. But honestly, Mr. Trump, I find it quite rich that you would talk about this."
669,343,FIORINA,"You know, there are a lot of us Americans who believe that we are going to have trouble someday paying back the interest on our debt because politicians have run up mountains of debt using other people's money. That is in fact precisely the way you ran your casinos. You ran up mountains of debt, as well as losses, using other people's money, and you were forced to file for bankruptcy not once -"
670,344,TRUMP,I never filed for bankruptcy.
671,345,FIORINA,"- not twice, four times, a record four times. Why should we trust you to manage the finances -"
672,346,TRUMP,I'll tell you why; it's very simple.
673,347,FIORINA,- of this nation any differently than you managed the finances -
674,348,TRUMP,I'll tell you. I was running -
675,349,FIORINA,- of your casinos?
676,350,TRUMP,"- Carly, Carly -"
677,351,TAPPER,Mr. Trump.
678,352,TRUMP,- I've made over $10 billion. I had a casino company - Caesars just filed for bankruptcy. Chris will tell you - it's not Chris' fault either - but almost everybody in Atlantic City is either in trouble or filed for - maybe I'll blame Chris.
